company_name,company_phone,phone_length
企堡貿易有限公司,222224459,9
企建科技股份有限公司,225372789,9
企泰實業股份有限公司,62705410,8
企賢工業社,32180939,8
伊尹貿易有限公司,77672836,8
伊弘實業股份有限公司,78715505,8
伊曼努爾有限公司,227260385,9
伊林娛樂股份有限公司,223755010,9
伊派爾寵物用品店,930707595,9
伊瑪格科技有限公司,34206222,8
伊登詩服裝有限公司,282280798,9
伊福企業有限公司,62336458,8
伊索有限公司,287977766,9
伊芙美國際美容事業有限公司,423270888,9
伊莉莎白英語會話短期補習班,423275533,9
伊諾科技有限公司,226581879,9
伊豆創意開發有限公司,228084332,9
伊頓精密科技有限公司,952031528,9
伊麗莎國際貿易有限公司,228150155,9
伍弄股份有限公司,227270029,9
伍強機車行,34911061,8
伍慶精密工業股份有限公司,222459936,9
伍泰資訊用品股份有限公司,226608288,9
伍盛國際開發股份有限公司,35971104,8
伍盛機車行,35264310,8
伍經企業股份有限公司,77882345,8
伍翊企業股份有限公司,38523850,8
伍聯電子廠股份有限公司,226761799,9
伍號有限公司,227187769,9
伍軍工業有限公司,916299108,9
伍順羽毛有限公司,48858106,8
伍點好映像有限公司,226595863,9
伯享生技股份有限公司,76224873,8
伯國服裝有限公司,426622297,9
伯崇科技股份有限公司,52217722,8
伯斯柯貝羅國際貿易有限公司,32812136,8
伯明佛具商行,47351782,8
伯明工業有限公司,34981405,8
伯泰實業廠有限公司,62390335,8
伯溫生技股份有限公司,422080322,9
伯爵不動產仲介有限公司,226486918,9
伯碩科技股份有限公司,222781581,9
伶翊有限公司,62220828,8
伸?家具行,47984224,8
伸仁紡織股份有限公司,47981135,8
伸品企業股份有限公司,47992177,8
伸富實業有限公司,226951268,9
伸展管理顧問有限公司,222016860,9
伸峰科技股份有限公司,229563839,9
伸暘企業有限公司,48651641,8
伸東行車業有限公司,424257752,9
伸柏實業有限公司,225958358,9
伸泰建材股份有限公司,225078806,9
伸豪交通企業股份有限公司,47990530,8
伸長有限公司,73725535,8
伸鴻股份有限公司,224310808,9
伸齊科技有限公司,423868800,9
伽納企業有限公司,229992121,9
佃祥建設有限公司,73011285,8
位佳人國際有限公司,287734432,9
位元流科技有限公司,424376671,9
位鑫材料有限公司,911554683,9
低碳動能開發股份有限公司,226801999,9
住旺不動產仲介經紀有限公司,226737000,9
住美實業有限公司,76519673,8
佐昇企業有限公司,289927389,9
佐有企業有限公司,78223062,8
佐柚商行蘆洲分店,936058252,9
佑亨科技有限公司,33299002,8
佑僑企業有限公司,73869638,8
佑億金屬工程有限公司,227634071,9
佑勤興業有限公司,225777772,9
佑威興業有限公司,62614279,8
佑家企業社,47118778,8
佑展實業有限公司,422318824,9
佑成工程行,76911582,8
佑提企業有限公司,426380980,9
佑新五金有限公司,231515239,9
佑新實業股份有限公司,34611205,8
佑新興業有限公司,222781992,9
佑新車業,423131482,9
佑昇醫院,66841999,8
佑昌土木包工有限公司,222689989,9
佑晟企業社,34617445,8
佑晟企業行,34617445,8
佑泓有限公司,33700777,8
佑泓貿易有限公司,426912413,9
佑煌企業有限公司,65703981,8
佑瑩科技有限公司,62219959,8
佑甡企業有限公司,222070917,9
佑神企業股份有限公司,424373123,9
佑祥機車行,48741200,8
佑福營造工程有限公司,35333052,8
佑立國際貿易有限公司,424251277,9
佑紳人力仲介有限公司,72693183,8
佑華微電子股份有限公司,35736660,8
佑謦實業有限公司,282833502,9
佑通資通綠能有限公司,227631510,9
佑達資訊科技有限公司,222700787,9
佑錡國際有限公司,224335613,9
佑鑫工程行,33687036,8
佑鑫鋁玻工程有限公司,424367938,9
佑鑫電機有限公司,910336976,9
佑隆興業股份有限公司,33819985,8
何中華建築師事務所,227591212,9
何熊崇建築師事務所,229676522,9
何黛雯建築師事務所,227888100,9
余濬技術顧問有限公司,229209621,9
余記貿易有限公司,285110626,9
余記食府美食館,63036168,8
佛教慈濟醫療財團法人斗六慈濟醫院,55372000,8
佛特納國際資訊有限公司,225593686,9
佩成企業有限公司,227182400,9
佰分之佰環保行,67228519,8
佰祥電子有限公司,289881668,9
佰翼汽修技研社,34206123,8
佰葳機電設施維護股份有限公司,225173295,9
佰陽起重工程有限公司,35762865,8
佰高國際事業有限公司,227733757,9
佳世達旅行社有限公司,35990823,8
佳仕伯貿易有限公司,225869889,9
佳伯有限公司,226981728,9
佳侑製衣有限公司,73844369,8
佳信印刷有限公司,222438660,9
佳倫環工科技有限公司,423269080,9
佳儒工業股份有限公司,33138601,8
佳典旅行社有限公司,69262329,8
佳冠貿易有限公司,33569716,8
佳升實業有限公司,34283220,8
佳南吊車行,67225900,8
佳和國際社,223658086,9
佳和工程行,286761558,9
佳和旅行社有限公司台北分公司,72619717,8
佳和輪業有限公司,426866153,9
佳和閥業股份有限公司,222679250,9
佳品洋行,34626666,8
佳園護理之家,66570305,8
佳境旅行社有限公司,225169077,9
佳大企業社,52655597,8
佳威光電有限公司,79769580,8
佳安鋼鐵有限公司,76283395,8
佳宏機車行,35267741,8
佳宏環保股份有限公司,33709789,8
佳宜內科診所,62603020,8
佳宥有限公司,33324386,8
佳家企業社,87215656,8
佳宸模具有限公司,62676192,8
佳寬興業有限公司,925322521,9
佳尚企業有限公司,225992111,9
佳峰實業社,425565791,9
佳康居家護理所,57838593,8
佳廷有限公司,422361300,9
佳德商業機器有限公司,229013577,9
佳德土地登記專業代理人事務所,73424189,8
佳德工業社,65835926,8
佳恆電子有限公司,422582340,9
佳成工程行,989667288,9
佳成數位有限公司,976256846,9
佳政機車行,424832242,9
佳敏企業有限公司台北分公司,277221900,9
佳新企業社,928362116,9
佳新護理之家,289924278,9
佳旺工程行,960774071,9
佳昌消防工程有限公司,73748266,8
佳昌車業行,39541363,8
佳昱國際有限公司,227588167,9
佳晉企業行,955118561,9
佳杏實業股份有限公司,222690583,9
佳果多實業有限公司,425154868,9
佳楊科技有限公司,222991806,9
佳業企業社,35301169,8
佳榮工業股份有限公司,222993541,9
佳樂福企業社,62903539,8
佳樺工程行,223515012,9
佳欣商業機器股份有限公司,227373610,9
佳欣遊覽車客運有限公司,226711989,9
佳永國際股份有限公司,225031232,9
佳泰企業有限公司,229113596,9
佳泰機械行,423893862,9
佳洋國際企業顧問有限公司,34925412,8
佳洋金屬有限公司,222266098,9
佳洲國際企業有限公司,226185387,9
佳源工業股份有限公司,222992289,9
佳滄國際有限公司,35283613,8
佳澤冷飲店,958314948,9
佳瀛國際有限公司,62916859,8
佳琳企業股份有限公司,47526581,8
佳瑋科技股份有限公司,286926125,9
佳生科技顧問股份有限公司,255580000,9
佳田租賃住宅包租代管有限公司,227766327,9
佳盛科技有限公司,225531866,9
佳省錢有限公司,57731313,8
佳磊科技有限公司,33787189,8
佳祈健保藥局,228232535,9
佳祐纖維有限公司,34892260,8
佳糧股份有限公司,222988108,9
佳紡國際有限公司,227511828,9
佳綸國際企業有限公司,62992492,8
佳綺美容美髮材料行,33121898,8
佳緯通信工程行,62153941,8
佳美樂貿易有限公司,33258187,8
佳羿電器有限公司,225518825,9
佳翰針織廠股份有限公司,226861806,9
佳聯豐有限公司,35551747,8
佳能不動產有限公司,87328002,8
佳興通訊,228805356,9
佳良有限公司,222228854,9
佳芊橡膠科技有限公司,87650188,8
佳蒔國際有限公司,222966333,9
佳裕五金有限公司,33376752,8
佳誠聯合記帳士事務所,222551500,9
佳豐興業有限公司,229992295,9
佳豐鋁業股份有限公司,76993549,8
佳連輪胎有限公司,33694316,8
佳達光電有限公司,228332585,9
佳適達有限公司,426202262,9
佳銘科技股份有限公司,33565856,8
佳鋅有限公司,225994869,9
佳鋒欣實業有限公司,425281830,9
佳鋒興業有限公司,422769373,9
佳鎮建設股份有限公司,422427326,9
佳鑫唱片有限公司,223123437,9
佳鑫模具股份有限公司,424919191,9
佳霖建設有限公司,73598808,8
佳音娛樂有限公司,223711799,9
佳頂實業有限公司,227718780,9
佳馨居家護理所,75369806,8
佳鴻五金企業有限公司,47361337,8
佳麗爾國際開發有限公司,282861928,9
佳鼎營造有限公司,73237756,8
佶利迪科技股份有限公司,227581516,9
佶昇興業股份有限公司,62628822,8
佶昶企業股份有限公司,422772181,9
佶特國際股份有限公司,427089606,9
佶特有限公司,62050026,8
佶立人力仲介有限公司,435039168,9
佶緯企業有限公司,282261089,9
佶詮物業管理有限公司,985246372,9
佶詮物業管理顧問有限公司,985246372,9
佶鈿股份有限公司,987686888,9
佶隆機械股份有限公司,424861439,9
佺億空油壓有限公司,77038883,8
佺盈股份有限公司,226597806,9
佺益車業有限公司,55324098,8
佺進企業有限公司,222430557,9
佻政雲端科技有限公司,33582033,8
佾澄企業社,926933988,9
侁宏企業有限公司,422795896,9
來佳盛文化行銷有限公司,77224378,8
來利科技有限公司,63552522,8
來旺自動化股份有限公司,886968508980,12
來錢快股份有限公司,423177779,9
侑紡有限公司,34989798,8
侑銳實業有限公司,424963887,9
依世代有限公司,422952558,9
依柏國際有限公司,915193119,9
依霖有限公司,223780689,9
侵略未來藝術沙龍有限公司,39909313,8
俊儒企業有限公司,423327459,9
俊典企業有限公司,224264048,9
俊嘉實業股份有限公司,226401605,9
俊富國際貿易有限公司,222220482,9
俊德科技有限公司,32826332,8
俊暘科技有限公司,62649929,8
俊林實業股份有限公司,225777272,9
俊欣人力資源管理顧問有限公司,952743726,9
俊湧工程有限公司,939110769,9
俊男機車行,66992678,8
俊盛企業社,33581271,8
俊記有限公司,229375598,9
俊誠車業行,978915765,9
俊質生醫股份有限公司,65052767,8
俊邦企業社,87626093,8
俊鴻國際有限公司,423711879,9
保來加油站實業有限公司,76882095,8
保信人力仲介有限公司,62803749,8
保信榮貿易有限公司,224556788,9
保倫貿易有限公司,227215028,9
保健藥局,52712959,8
保元工業社,34823735,8
保利富有限公司,229583680,9
保國企業社,39588541,8
保安交通工程器材有限公司,227828136,9
保實國際開發股份有限公司,225231439,9
保帆企業有限公司,227682105,9
保得企業有限公司,75528888,8
保德中華藥局,223027720,9
保時潔清潔事業有限公司,75541187,8
保淵企業股份有限公司,65962329,8
保潔環保實業有限公司,222103939,9
保生實業股份有限公司,67833983,8
保笙國際貿易有限公司,77656016,8
保精工業有限公司,63013456,8
保証責任中華民國雞蛋運銷合作社,62155982,8
保證責任屏東縣金桔生產合作社,87396050,8
保證責任彰化縣田尾果菜生產合作社,48234060,8
保證責任臺北市站前地下街場地利用合作社,223751567,9
保證責任雲林縣西螺家畜生產合作社,55877580,8
保證責任高雄市芳境果菜運銷合作社,76651437,8
保豐堂藥品儀器有限公司,223831569,9
保豐堂醫療器材行,35221711,8
保辰建設有限公司,422510157,9
保霖實業有限公司,227253328,9
保鴻實業有限公司,33177815,8
信一行,62570516,8
信丞開發有限公司,34379698,8
信佳電機有限公司,62723108,8
信傑企業行,77925548,8
信光科技有限公司,35308215,8
信助機車行,39584261,8
信勢塑膠廠有限公司,35694202,8
信升科技股份有限公司,222255085,9
信南建設股份有限公司,62614567,8
信合豐開發股份有限公司,387732216,9
信合開發有限公司,33167626,8
信和實業社,33137866,8
信品有限公司,286614983,9
信嘉電子實業股份有限公司,62387328,8
信均工業原料有限公司,229867788,9
信坤木業有限公司,76952633,8
信太五金行,52862399,8
信威製網工業有限公司,425235286,9
信安燈具股份有限公司,423389219,9
信宏地政士事務所,225675898,9
信宏機車行,55963589,8
信實名品股份有限公司,227815958,9
信山實業有限公司,282262356,9
信州通運有限公司,229177000,9
信彰晒圖文具用品有限公司,222551413,9
信成機車行,72861774,8
信成煤氣企業有限公司,289917580,9
信捷企業社,39906309,8
信昊塑膠實業有限公司,47813220,8
信昌機車行,223022800,9
信星百多媒體有限公司,266009913,9
信昶科技股份有限公司,229920579,9
信暉股份有限公司,422493386,9
信有機械股份有限公司,422704658,9
信望愛國際有限公司,222065171,9
信東資訊股份有限公司,227015289,9
信榮機車行,76312311,8
信榮貿易行,225782114,9
信欣窗簾傢飾美學設計坊,423101828,9
